CAS,Tc,Pc,Vc,Zc,SMILES,Chemical,omega,Tc_error,Pc_error,Vc_error,ID,name,Tt,Pt,Tb,MW,Reference,Tm,Hfs,Hfl,Hfg,S0s,S0l,S0g,Hsub,Hfus,Hvap,AntoineTmin,AntoineTmax,AntoineA,AntoineB,AntoineC
123-62-6,625.54,2833860.0,0.00042,0.228843410086932,C(CC)(=O)OC(CC)=O,"Propionic acid, anhydride",0.4876,,,,,,,,,,,,,,,,,,,,,,,,,
123-63-7,579.0,3499766.0,0.000365,0.2653500191800316,CC1OC(OC(O1)C)C,"2,4,6-Trimethyl-1,3,5-trioxane",0.4298,,,,,,,,,,,,,,,,,,,,,,,,,
123-72-8,537.2,4316445.0,0.0002576,0.2489441247819696,C(CCC)=O,Butyraldehyde,0.352,,,,,,,,,,,,,,,,,,,,,,,,,
123-75-1,568.6,5613405.0,0.000249,0.295654629529537,N1CCCC1,Pyrrolidine,0.2742,,,,,,,,,,,,,,,,,,,,,,,,,
123-86-4,575.7,3141075.0,0.0004,0.2624870506276399,C(CCC)OC(C)=O,Acetic acid butyl ester,0.4345,,,,,,,,,,,,,,,,,,,,,,,,,
123-91-1,587.0,5208105.0,0.000238,0.2539711597462208,O1CCOCC1,"1,4-Dioxane",0.288,,,,,,,,,,,,,,,,,,,,,,,,,
123-92-2,586.1,2760000.0,0.000443,0.2509036052954108,CC(CCOC(C)=O)C,Acetic acid 3-methylbutyl ester,0.4722,,,,,,,,,,,,,,,,,,,,,,,,,
123-96-6,637.0,2735775.0,0.000494,0.2551724057233984,CC(CCCCCC)O,2-Octanol,0.52,,,,,,,,,,,,,,,,,,,,,,,,,
124-06-1,743.41,1454800.0,0.00095,0.2235961461513161,C(C)OC(CCCCCCCCCCCCC)=O,Tetradecanoic acid ethyl ester,0.7994,,,,,,,,,,,,,,,,,,,,,,,,,
124-07-2,694.0,2695245.0,0.000509,0.237751012904424,C(CCCCCCC)(=O)O,Octanoic acid,0.7792,,,,,,,,,,,,,,,,,,,,,,,,,
124-10-7,740.0,1428683.0,0.000891,0.2068938952653793,COC(CCCCCCCCCCCCC)=O,Tetradecanoic acid methyl ester,0.7365,,,,,,,,,,,,,,,,,,,,,,,,,
124-11-8,592.0,2340608.0,0.000525,0.2496503025434435,C=CCCCCCCC,1-Nonene,0.43,,,,,,,,,,,,,,,,,,,,,,,,,
124-12-9,674.4,2850000.0,0.000506,0.2571838125846905,C(CCCCCCC)#N,Caprylonitrile,0.4892,,,,,,,,,,,,,,,,,,,,,,,,,
124-13-0,638.1,2958690.0,0.000488,0.2721424913038476,C(CCCCCCC)=O,Octanal,0.4318,,,,,,,,,,,,,,,,,,,,,,,,,
124-17-4,693.9,2150000.0,0.000656,0.2444619247042237,C(C)(=O)OCCOCCOCCCC,Diethylene glycol monobutyl ether acetate,0.7837,,,,,,,,,,,,,,,,,,,,,,,,,
124-18-5,617.9,2099454.0,0.000603,0.2464173571143784,CCCCCCCCCC,Decane,0.49,,,,,,,,,,,,,,,,,,,,,,,,,
124-19-6,656.0,2690179.0,0.000543,0.2678199862078532,C(CCCCCCCC)=O,Nonanal,0.5132,,,,,,,,,,,,,,,,,,,,,,,,,
124-38-9,304.2,7376460.0,9.4e-05,0.2741463389591581,C(=O)=O,Carbon dioxide,0.2252,,,,,,,,,,,,,,,,,,,,,,,,,
124-40-3,437.6,5309430.0,0.000187,0.2728839592240668,CNC,Dimethylamine,0.288,,,,,,,,,,,,,,,,,,,,,,,,,
124-73-2,487.0,3450116.0,0.00033,0.2811800415644653,BrC(C(Br)(F)F)(F)F,"1,2-Dibromotetrafluoroethane",0.2541,,,,,,,,,,,,,,,,,,,,,,,,,
126-33-0,855.0,5029773.0,0.0003365,0.2380856137070956,S1(=O)(=O)CCCC1,Sulfolane,0.3463,,,,,,,,,,,,,,,,,,,,,,,,,
126-98-7,554.0,3880747.0,0.000265,0.2232632562616848,C(C(=C)C)#N,Methacrylonitrile,0.2903,,,,,,,,,,,,,,,,,,,,,,,,,
126-99-8,525.0,4259703.0,0.00027,0.2634811773904621,ClC(=C)C=C,"2-Chloro-1,3-butadiene",0.1928,,,,,,,,,,,,,,,,,,,,,,,,,
127-18-4,620.0,4458300.0,0.00029,0.2508080157116545,ClC(=C(Cl)Cl)Cl,Tetrachloroethylene,0.242,,,,,,,,,,,,,,,,,,,,,,,,,
127-19-5,643.0,4499843.0,0.000285,0.2398816699156605,CN(C(C)=O)C,"N,N-Dimethylacetamide",0.377,,,,,,,,,,,,,,,,,,,,,,,,,
129-00-0,938.2,2604053.0,0.000626,0.208975098529912,C1=CC=C2C=CC3=CC=CC4=CC=C1C2=C34,Pyrene,0.4862,,,,,,,,,,,,,,,,,,,,,,,,,
132-64-9,809.59,3201870.0,0.0004934,0.2346948284692477,C1=CC=CC=2OC3=C(C21)C=CC=C3,Dibenzofuran,0.4336,,,,,,,,,,,,,,,,,,,,,,,,,
132-65-0,897.0,3860000.0,0.0005159,0.2670091870132146,C1=CC=CC=2SC3=C(C21)C=CC=C3,Dibenzothiophene,0.3863,,,,,,,,,,,,,,,,,,,,,,,,,
135-19-3,825.0,4498830.0,0.000457,0.2997282299634525,C1=C(C=CC2=CC=CC=C12)O,beta-Naphthol,0.507,,,,,,,,,,,,,,,,,,,,,,,,,
135-98-8,664.0,2948558.0,0.000474,0.2531545586436645,C(C)(CC)C1=CC=CC=C1,sec-Butylbenzene,0.2971,,,,,,,,,,,,,,,,,,,,,,,,,
137-32-6,571.0,3850350.0,0.000322,0.26114744875811,CC(CO)CC,2-Methyl-1-butanol,0.6137,,,,,,,,,,,,,,,,,,,,,,,,,
140-29-4,745.0,4002338.0,0.000397,0.2565156173476331,C(C1=CC=CC=C1)C#N,Benzylcyanide,0.4131,,,,,,,,,,,,,,,,,,,,,,,,,
140-88-5,552.0,3749025.0,0.00032,0.2613936613704672,C(C)OC(C=C)=O,2-Propenoic acid ethyl ester,0.4,,,,,,,,,,,,,,,,,,,,,,,,,
141-32-2,644.0,4540000.0,0.000423,0.3586544038371924,C(CCC)OC(C=C)=O,2-Propenoic acid butyl ester,0.3184,,,,,,,,,,,,,,,,,,,,,,,,,
141-43-5,667.12,7573030.0,0.000196,0.2676009203294853,C(O)CN,Monoethanolamine,0.5684,,,,,,,,,,,,,,,,,,,,,,,,,
141-62-8,599.4,1264536.0,0.001157,0.2935713250401219,C[Si](O[Si](O[Si](O[Si](C)(C)C)(C)C)(C)C)(C)C,Decamethyltetrasiloxane,0.682,,,,,,,,,,,,,,,,,,,,,,,,,
141-63-9,628.4,945362.0,0.00145,0.2623588883775577,C[Si](O[Si](O[Si](O[Si](O[Si](C)(C)C)(C)C)(C)C)(C)C)(C)C,Dodecamethylpentasiloxane,1.3232,,,,,,,,,,,,,,,,,,,,,,,,,
141-78-6,523.2,3830085.0,0.000286,0.2518097402286933,C(C)(=O)OCC,Ethyl acetate,0.363,,,,,,,,,,,,,,,,,,,,,,,,,
141-79-7,597.0,3749025.0,0.000278,0.2099687274877848,CC(=CC(C)=O)C,4-Methyl-3-penten-2-one,0.4004,,,,,,,,,,,,,,,,,,,,,,,,,
141-93-5,657.1,2919173.0,0.0004677,0.249897292699034,C(C)C1=CC(=CC=C1)CC,"1,3-Diethylbenzene",0.3927,,,,,,,,,,,,,,,,,,,,,,,,,
142-28-9,610.3,4247544.0,0.0003,0.2511201638674098,ClCCCCl,"1,3-Dichloropropane",0.2614,,,,,,,,,,,,,,,,,,,,,,,,,
142-29-0,507.0,4801792.0,0.000245,0.2790790806804808,C1=CCCC1,Cyclopentene,0.194,,,,,,,,,,,,,,,,,,,,,,,,,
142-62-1,663.0,3201870.0,0.000416,0.2416291422372726,C(CCCCC)(=O)O,Hexanoic acid,0.6701,,,,,,,,,,,,,,,,,,,,,,,,,
142-68-7,572.2,4772407.0,0.000263,0.2638221067049263,O1CCCCC1,Tetrahydropyran,0.218,,,,,,,,,,,,,,,,,,,,,,,,,
142-82-5,540.3,2733748.0,0.000432,0.2628893983769088,CCCCCCC,Heptane,0.3457,,,,,,,,,,,,,,,,,,,,,,,,,
142-84-7,555.8,3630000.0,0.000407,0.3197041742779307,C(CC)NCCC,Dipropylamine,0.4335,,,,,,,,,,,,,,,,,,,,,,,,,
142-92-7,618.4,2381138.0,0.0005239,0.2426215083473004,C(C)(=O)OCCCCCC,Hexyl acetate,0.5042,,,,,,,,,,,,,,,,,,,,,,,,,
142-96-1,580.0,2533125.0,0.0005,0.2626421632479356,C(CCC)OCCCC,Dibutyl ether,0.5,,,,,,,,,,,,,,,,,,,,,,,,,
143-07-7,761.0,2239283.0,0.000726,0.2569370668231855,C(CCCCCCCCCCC)(=O)O,Dodecanoic acid,0.8253,,,,,,,,,,,,,,,,,,,,,,,,,
143-08-8,671.0,2546000.0,0.000544,0.2482564802841975,C(CCCCCCCC)O,1-Nonanol,0.6177,,,,,,,,,,,,,,,,,,,,,,,,,
149-57-5,674.6,2776305.0,0.000548,0.2712484166698173,C(C)C(C(=O)O)CCCC,2-Ethyl hexanoic acid,0.8176,,,,,,,,,,,,,,,,,,,,,,,,,
151-56-4,528.0,7700700.0,0.00015,0.263119694453841,N1CC1,Ethylenimine,0.3139,,,,,,,,,,,,,,,,,,,,,,,,,
151-67-7,495.0,3951675.0,0.000296,0.2842061990900716,BrC(C(F)(F)F)Cl,"2-Bromo-2-chloro-1,1,1-trifluoroethane",0.2763,,,,,,,,,,,,,,,,,,,,,,,,,
156-59-2,537.0,5603272.0,0.0002,0.2509939364562256,Cl\C=C/Cl,"cis-1,2-Dichloroethylene",0.21,,,,,,,,,,,,,,,,,,,,,,,,,
156-60-5,517.0,5520000.0,0.00022,0.2825120850365309,Cl\C=C\Cl,"trans-1,2-Dichloroethene",0.2131,,,,,,,,,,,,,,,,,,,,,,,,,
206-44-0,916.11,2573655.0,0.000655,0.2213144752114419,C1=CC=C2C=CC=C3C4=CC=CC=C4C1=C23,Fluoranthene,0.516,,,,,,,,,,,,,,,,,,,,,,,,,
208-96-8,796.87,3221922.0,0.0004756,0.2312784702302861,C1=CC2=CC=CC3=CC=CC1=C23,Acenaphthylene,0.3609,,,,,,,,,,,,,,,,,,,,,,,,,
260-94-6,905.15,3600077.0,0.0005431,0.2597986270992323,C1=CC=CC2=NC3=CC=CC=C3C=C12,Acridine,0.4133,,,,,,,,,,,,,,,,,,,,,,,,,
262-20-4,863.0,3105000.0,0.0005607,0.2426314981598811,C1=CC=CC=2OC3=CC=CC=C3SC12,Phenoxathiin,0.4539,,,,,,,,,,,,,,,,,,,,,,,,,
273-53-0,695.0,4500000.0,0.0003455,0.2690553151117673,O1C=NC2=C1C=CC=C2,Benzoxazole,0.3523,,,,,,,,,,,,,,,,,,,,,,,,,
285-67-6,582.16,4508030.0,0.000273,0.254256987810894,[C@@H]12[C@@H](CCC1)O2,"cis-1,2-Epoxycyclopentane",0.2507,,,,,,,,,,,,,,,,,,,,,,,,,
286-62-4,693.32,3452060.0,0.000405,0.2425299880419735,C12C(CCCCCC1)O2,"1,2-Epoxycyclooctane",0.3254,,,,,,,,,,,,,,,,,,,,,,,,,
287-23-0,458.0,5045985.0,0.000218,0.2888702290007399,C1CCC1,Cyclobutane,0.2061,,,,,,,,,,,,,,,,,,,,,,,,,
287-27-4,603.15,6099765.0,0.000204,0.2481325586644575,S1CCC1,Thiacyclobutane,0.182,,,,,,,,,,,,,,,,,,,,,,,,,
287-92-3,511.7,4509976.0,0.000259,0.2745518616159838,C1CCCC1,Cyclopentane,0.1921,,,,,,,,,,,,,,,,,,,,,,,,,
290-37-9,622.0,5799843.0,0.00025,0.2803700870128896,N1=CC=NC=C1,Pyrazine,0.2392,,,,,,,,,,,,,,,,,,,,,,,,,
291-64-5,604.2,3819953.0,0.000353,0.2684218213212046,C1CCCCCC1,Cycloheptane,0.2384,,,,,,,,,,,,,,,,,,,,,,,,,
292-64-8,647.2,3559547.0,0.00041,0.2712101224287095,C1CCCCCCC1,Cyclooctane,0.2536,,,,,,,,,,,,,,,,,,,,,,,,,
302-01-2,653.0,14692130.0,9.61e-05,0.2600523506495903,NN,Hydrazine,0.328,,,,,,,,,,,,,,,,,,,,,,,,,
306-83-2,456.85,3669992.0,0.0002751,0.2657956650668118,FC(F)(F)C(Cl)Cl,"1,1-Dichloro-2,2,2-trifluoroethane [R123]",0.2825,,,,,,,,,,,,,,,,,,,,,,,,,
307-34-6,502.25,1660000.0,0.000717,0.2850185414015996,FC(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,Perfluorooctane,0.6091,,,,,,,,,,,,,,,,,,,,,,,,,
307-45-9,542.35,1450000.0,0.00088,0.2829676869816878,FC(C(C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,Perfluorodecane,0.5586,,,,,,,,,,,,,,,,,,,,,,,,,
308-26-9,553.15,1160000.0,,,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)COC(=O)C=C,"1,1-Dihydroperfluoroamyl acrylate",0.4311,,,,,,,,,,,,,,,,,,,,,,,,,
319-88-0,684.8,3270000.0,0.0004473,0.2568908963532405,ClC1=C(C(=C(C(=C1F)Cl)F)Cl)F,"1,3,5-Trichloro-2,4,6-trifluorobenzene",0.5276,,,,,,,,,,,,,,,,,,,,,,,,,
327-54-8,543.35,3800701.0,0.00031,0.2608023753120559,FC1=C(C=C(C(=C1)F)F)F,"1,2,4,5-Tetrafluorobenzene",0.355,,,,,,,,,,,,,,,,,,,,,,,,,
334-48-5,726.0,2097428.0,0.000638,0.2216853196267905,C(CCCCCCCCC)(=O)O,Decanoic acid,0.8774,,,,,,,,,,,,,,,,,,,,,,,,,
335-57-9,477.75,1750000.0,0.000664,0.2925305631808428,FC(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,Perfluoroheptane,0.5559,,,,,,,,,,,,,,,,,,,,,,,,,
344-04-7,601.0,3039750.0,0.000415,0.2524511229036065,BrC1=C(C(=C(C(=C1F)F)F)F)F,Bromopentafluorobenzene,0.355,,,,,,,,,,,,,,,,,,,,,,,,,
344-07-0,570.81,3238347.0,0.0003848,0.262562493698706,ClC1=C(C(=C(C(=C1F)F)F)F)F,Chloropentafluorobenzene,0.4,,,,,,,,,,,,,,,,,,,,,,,,,
352-32-9,589.9,3949649.0,0.000331,0.2665470710936277,FC1=CC=C(C)C=C1,4-Fluorotoluene,0.3103,,,,,,,,,,,,,,,,,,,,,,,,,
352-93-2,557.8,3900000.0,0.0003176,0.2670744887954862,C(C)SCC,Diethyl sulfide,0.2762,,,,,,,,,,,,,,,,,,,,,,,,,
353-36-6,375.3,5025720.0,0.000169,0.2721900491641903,CCF,Fluoroethane [R161],0.2153,,,,,,,,,,,,,,,,,,,,,,,,,
353-59-3,426.9,4245518.0,0.00023,0.2751048093097807,FC(F)(Cl)Br,Bromochlorodifluoromethane [R12B1],0.184,,,,,,,,,,,,,,,,,,,,,,,,,
353-85-5,311.11,3618316.0,0.0002022,0.2828391269078286,FC(C#N)(F)F,Trifluoroacetonitrile,0.2857,,,,,,,,,,,,,,,,,,,,,,,,,
354-23-4,461.7,3990000.0,0.0002753,0.2861442659294289,FC(Cl)C(F)(F)Cl,"1,2-Dichloro-1,2,2-trifluoroethane [R123a]",0.303,,,,,,,,,,,,,,,,,,,,,,,,,
354-33-6,339.45,3595011.0,0.00021,0.2674912130465346,FC(F)C(F)(F)F,Pentafluoroethane [R125],0.3003,,,,,,,,,,,,,,,,,,,,,,,,,
355-02-2,486.7,2330475.0,0.0005701,0.3283219799548677,FC1(C(C(C(C(C1(F)F)(F)F)(F)F)(F)F)(F)F)C(F)(F)F,Perfluoromethylcyclohexane,0.4857,,,,,,,,,,,,,,,,,,,,,,,,,
355-04-4,455.3,1923000.0,0.00055,0.2793895372522275,FC(C(C(C(C(F)(F)F)(F)F)(F)F)(C(F)(F)F)F)(F)F,Perfluoro-2-methylpentane,0.4464,,,,,,,,,,,,,,,,,,,,,,,,,
355-25-9,385.84,2289945.0,0.000372,0.2655379251539843,FC(C(C(C(F)(F)F)(F)F)(F)F)(F)F,Perfluorobutane,0.372,,,,,,,,,,,,,,,,,,,,,,,,,
355-28-2,521.45,2330000.0,0.00045,0.2418363491462235,FC(CO)(C(C(C(F)(F)F)(F)F)(F)F)F,"2,2,3,3,4,4,5,5,5-Nonafluoro-1-pentanol",0.6788,,,,,,,,,,,,,,,,,,,,,,,,,
355-42-0,451.7,1904910.0,0.00056,0.2840391557070754,FC(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,Perfluorohexane,0.4943,,,,,,,,,,,,,,,,,,,,,,,,,
355-68-0,457.2,2431800.0,0.000489,0.3128212927679979,FC1(C(C(C(C(C1(F)F)(F)F)(F)F)(F)F)(F)F)F,Perfluorocyclohexane,0.4782,,,,,,,,,,,,,,,,,,,,,,,,,
355-93-1,623.15,2000000.0,,,CC(=C)C(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)F,"1,1,5-Trihydroperfluoroamyl methacrylate",0.4964,,,,,,,,,,,,,,,,,,,,,,,,,
359-10-4,400.55,4461000.0,0.0001974,0.2644164379775848,ClC=C(F)F,"1-Chloro-2,2-difluoroethylene",0.2205,,,,,,,,,,,,,,,,,,,,,,,,,
363-72-4,531.0,3531176.0,0.0003193,0.2553815840892651,FC=1C(=C(C(=C(C1)F)F)F)F,Pentafluorobenzene,0.373,,,,,,,,,,,,,,,,,,,,,,,,,
367-11-3,565.5,4580903.0,0.00029,0.2825415343755327,FC1=C(C=CC=C1)F,"1,2-Difluorobenzene",0.2945,,,,,,,,,,,,,,,,,,,,,,,,,
372-18-9,543.1,4308339.0,0.0002967,0.2830827635772674,FC1=CC(=CC=C1)F,"1,3-Difluorobenzene",0.3161,,,,,,,,,,,,,,,,,,,,,,,,,
372-38-3,530.9,3953702.0,0.000304,0.2722893189034646,FC1=CC(=CC(=C1)F)F,"1,3,5-Trifluorobenzene",0.3056,,,,,,,,,,,,,,,,,,,,,,,,,
374-07-2,418.65,3303000.0,0.0002937,0.2786937566057295,FC(F)(F)C(F)(Cl)Cl,"1,1-Dichloro tetrafluoro ethane [R114a]",0.2588,,,,,,,,,,,,,,,,,,,,,,,,,
374-41-4,453.03,2912000.0,0.0003335,0.2578256145165959,FC(C(C)=O)(C(F)(F)F)F,"3,3,4,4,4-Pentafluoro-2-butanone",0.4148,,,,,,,,,,,,,,,,,,,,,,,,,
375-03-1,437.7,2481000.0,0.0003775,0.2573552241376028,FC(C(C(OC)(F)F)(F)F)(F)F,"1,1,1,2,2,3,3-Heptafluoro-3-methoxypropane",0.424,,,,,,,,,,,,,,,,,,,,,,,,,
375-82-6,554.65,2220000.0,0.000614,0.2955753028245542,OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,"1,1-Dihydroperfluoroheptanol",0.8227,,,,,,,,,,,,,,,,,,,,,,,,,
375-96-2,523.95,1560000.0,0.0008,0.286477524751068,FC(C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,Perfluorononane,0.5193,,,,,,,,,,,,,,,,,,,,,,,,,
376-77-2,423.6,2669914.0,0.000422,0.3199039386131537,FC1(C(C(C(C1(F)F)(F)F)(F)F)(F)F)F,Perfluorocyclopentane,0.409,,,,,,,,,,,,,,,,,,,,,,,,,
376-84-1,608.15,2200000.0,,,FC(F)C(F)(F)C(F)(F)C(F)(F)COC(=O)C=C,"1,1,5-Trihydroperfluoroamyl acrylate",0.5418,,,,,,,,,,,,,,,,,,,,,,,,,
392-56-3,516.7,3303195.0,0.0003351,0.2576534687678077,FC1=C(C(=C(C(=C1F)F)F)F)F,Hexafluorobenzene,0.4,,,,,,,,,,,,,,,,,,,,,,,,,
420-46-2,346.25,3759157.0,0.000194,0.2533192695476612,CC(F)(F)F,"1,1,1-Trifluoroethane [R143a]",0.2619,,,,,,,,,,,,,,,,,,,,,,,,,
421-14-7,378.02,3588000.0,0.000228,0.2602785139825211,FC(OC)(F)F,Trifluoromethoxymethane,0.238,,,,,,,,,,,,,,,,,,,,,,,,,
422-05-9,536.7,5230000.0,0.000287,0.3363704260158043,FC(CO)(C(F)(F)F)F,"2,2,3,3,3-Pentafluoropropanol",0.4281,,,,,,,,,,,,,,,,,,,,,,,,,
422-56-0,476.71,3060000.0,0.000365,0.2817901729504745,FC(F)(F)C(F)(F)C(Cl)Cl,"1,1-Dichloro-2,2,3,3,3-pentafluoropropane R225ca",0.3312,,,,,,,,,,,,,,,,,,,,,,,,,
425-82-1,361.85,3030000.0,0.000272,0.2739357859113254,FC1(C(C(O1)(F)F)(F)F)F,Hexafluorooxetane,0.3092,,,,,,,,,,,,,,,,,,,,,,,,,
431-89-0,374.83,2911600.0,0.000274,0.2559845449142756,FC(C(F)(F)F)C(F)(F)F,"1,1,1,2,3,3,3-Heptafluoropropane [R227ea]",0.3577,,,,,,,,,,,,,,,,,,,,,,,,,
434-64-0,534.47,2705000.0,0.0004249,0.2586404709225117,FC(C1=C(C(=C(C(=C1F)F)F)F)F)(F)F,Perfluorotoluene,0.4685,,,,,,,,,,,,,,,,,,,,,,,,,
460-19-5,400.0,5978175.0,0.0002,0.3595045930537743,N#CC#N,Cyanogen,0.2791,,,,,,,,,,,,,,,,,,,,,,,,,
462-06-6,560.1,4549493.0,0.000271,0.2647479063107794,FC1=CC=CC=C1,Fluorobenzene,0.245,,,,,,,,,,,,,,,,,,,,,,,,,
463-49-0,393.9,5250000.0,0.000166,0.266101440517227,C=C=C,Propadiene,0.0645,,,,,,,,,,,,,,,,,,,,,,,,,
463-58-1,378.3,6302415.0,0.0001351,0.2707022214851757,C(=O)=S,Carbonyl sulfide,0.099,,,,,,,,,,,,,,,,,,,,,,,,,
463-82-1,433.8,3195791.0,0.000307,0.2720150993703665,CC(C)(C)C,"2,2-Dimethylpropane",0.197,,,,,,,,,,,,,,,,,,,,,,,,,
464-06-2,531.1,2949571.0,0.000398,0.2658468019454339,CC(C)(C(C)C)C,"2,2,3-Trimethylbutane",0.251,,,,,,,,,,,,,,,,,,,,,,,,,
488-23-3,700.5,3273811.0,0.0004357,0.2449056693902705,CC1=C(C(=C(C=C1)C)C)C,"1,2,3,4-Tetramethylbenzene",0.3879,,,,,,,,,,,,,,,,,,,,,,,,,
491-35-0,797.0,4650818.0,0.000498,0.3495152913426352,CC1=CC=NC2=CC=CC=C12,4-Methylquinoline,0.4792,,,,,,,,,,,,,,,,,,,,,,,,,
493-01-6,702.3,3201870.0,0.000485,0.2659430101647684,C1CCC[C@@H]2CCCC[C@H]12,cis-Decahydronaphthalene,0.2849,,,,,,,,,,,,,,,,,,,,,,,,,
493-02-7,690.0,3141075.0,0.000485,0.2655441688314173,C1CCC[C@@H]2CCCC[C@@H]12,trans-Decahydronaphthalene,0.2756,,,,,,,,,,,,,,,,,,,,,,,,,
496-11-7,684.9,3789555.0,0.0003835,0.2552067939009273,C1CCC2=CC=CC=C12,Indane,0.2913,,,,,,,,,,,,,,,,,,,,,,,,,
496-14-0,700.0,4285000.0,0.0003605,0.2654140262994117,C1OCc2ccccc12,"2,5-Dihydrobenzo-3,4-furan",0.3664,,,,,,,,,,,,,,,,,,,,,,,,,
498-66-8,590.0,4860000.0,0.0003107,0.3078160960325871,C12C=CC(CC1)C2,2-Norbornene,0.1892,,,,,,,,,,,,,,,,,,,,,,,,,
502-56-7,640.0,2320342.0,0.00056,0.2441888722389804,CCCCC(CCCC)=O,5-Nonanone,0.514,,,,,,,,,,,,,,,,,,,,,,,,,
503-17-3,488.6,4900000.0,0.000221,0.2665635146863856,CC#CC,2-Butyne,0.1078,,,,,,,,,,,,,,,,,,,,,,,,,
503-74-2,629.0,3394388.0,0.000336,0.2180800461040163,CC(CC(=O)O)C,3-Methyl butyric acid,0.7598,,,,,,,,,,,,,,,,,,,,,,,,,
504-63-2,718.2,6550000.0,0.000241,0.2643496603351367,C(CCO)O,"1,3-Propanediol",0.6309,,,,,,,,,,,,,,,,,,,,,,,,,
507-19-7,540.5,4793686.0,0.00031,0.3306750238892821,C(C)(C)(C)Br,tert-Butyl bromide,0.2454,,,,,,,,,,,,,,,,,,,,,,,,,
507-20-0,507.0,3951675.0,0.000295,0.2765419946567495,C(C)(C)(C)Cl,tert.Butyl chloride,0.19,,,,,,,,,,,,,,,,,,,,,,,,,
507-55-1,484.91,2980000.0,0.000366,0.2705216477243208,FC(Cl)C(F)(F)C(F)(F)Cl,"1,3-Dichloro-1,1,2,2,3-pentafluoropropane R225cb",0.3014,,,,,,,,,,,,,,,,,,,,,,,,,
513-35-9,470.0,3445050.0,0.000296,0.2609487359894111,CC(C)=CC,2-Methyl-2-butene,0.285,,,,,,,,,,,,,,,,,,,,,,,,,
513-44-0,557.0,3899999.0,0.000307,0.2585315148456784,C(C(C)C)S,iso-Butylmercaptan,0.2485,,,,,,,,,,,,,,,,,,,,,,,,,
513-53-1,551.0,3849995.0,0.000307,0.2579958719141289,C(C)(CC)S,sec-Butylmercaptan,0.2479,,,,,,,,,,,,,,,,,,,,,,,,,
515-84-4,640.0,3349805.0,0.000403,0.2536941270662676,C(C)OC(C(Cl)(Cl)Cl)=O,Trichloroacetic acid ethyl ester,0.419,,,,,,,,,,,,,,,,,,,,,,,,,
526-73-8,664.5,3455182.0,0.00043,0.2689120192381212,CC1=C(C(=CC=C1)C)C,"1,2,3-Trimethylbenzene",0.3669,,,,,,,,,,,,,,,,,,,,,,,,,
526-75-0,722.8,4863600.0,0.000387,0.3131962012403231,CC1=C(C=CC=C1C)O,"2,3-Dimethylphenol",0.5407,,,,,,,,,,,,,,,,,,,,,,,,,
527-53-7,679.0,2841153.0,0.0004362,0.219521126974423,CC1=C(C(=CC(=C1)C)C)C,"1,2,3,5-Tetramethyl benzene",0.4051,,,,,,,,,,,,,,,,,,,,,,,,,
527-84-4,657.3,2904988.0,0.0004902,0.2605672516868202,C(C)(C)C1=C(C)C=CC=C1,o-Isopropyl-toluene,0.369,,,,,,,,,,,,,,,,,,,,,,,,,
529-19-1,709.0,3951675.0,0.0004,0.2681394971020956,C=1(C(=CC=CC1)C#N)C,o-Tolunitrile,0.4092,,,,,,,,,,,,,,,,,,,,,,,,,
534-22-5,527.59,4723000.0,0.000246,0.2648636211551235,CC=1OC=CC1,2-Methylfuran,0.2658,,,,,,,,,,,,,,,,,,,,,,,,,
535-77-3,651.4,2846219.0,0.0004902,0.2576081988334698,C(C)(C)C=1C=C(C)C=CC1,m-Isopropyl-toluene,0.3628,,,,,,,,,,,,,,,,,,,,,,,,,
536-75-4,663.0,4099609.0,0.000368,0.2736796735140915,C(C)C1=CC=NC=C1,4-Ethylpyridine,0.3392,,,,,,,,,,,,,,,,,,,,,,,,,
536-78-7,661.0,4000108.0,0.000368,0.2678452144135727,C(C)C=1C=NC=CC1,3-Ethylpyridine,0.3367,,,,,,,,,,,,,,,,,,,,,,,,,
538-68-1,679.9,2604053.0,0.00055,0.2533572184605703,C(CCCC)C1=CC=CC=C1,Pentylbenzene,0.4274,,,,,,,,,,,,,,,,,,,,,,,,,
538-93-2,650.0,3049883.0,0.0004898,0.2764104247308254,C(C(C)C)C1=CC=CC=C1,Isobutylbenzene,0.3694,,,,,,,,,,,,,,,,,,,,,,,,,
539-82-2,593.3,2654715.0,0.000451,0.2427090175000505,C(CCCC)(=O)OCC,Ethyl valerate,0.3552,,,,,,,,,,,,,,,,,,,,,,,,,
540-36-3,557.75,4397505.0,0.0002967,0.2813520761378104,FC1=CC=C(C=C1)F,"1,4-Difluorobenzene",0.2843,,,,,,,,,,,,,,,,,,,,,,,,,
